generation,coverage,new_elites,gen_best_reward,gen_mean_reward,best_ever_reward,best_search_reward,mean_archive_reward,archive_reward_sum
217,27,13,6.800000190734863,1.2890625,18.80000114440918,9.600000381469727,3.8296296748298184,103.4000012204051
218,27,15,10.5,-0.4328126013278961,18.80000114440918,10.5,2.8555555920358056,77.10000098496675
219,27,15,7.800000190734863,-0.7359374761581421,18.80000114440918,9.600000381469727,1.3037037256139297,35.2000005915761
220,27,11,8.100000381469727,-1.5,18.80000114440918,9.600000381469727,1.3481481905888628,36.400001145899296
221,27,9,14.199999809265137,0.3437500298023224,18.80000114440918,14.199999809265137,2.229629664509385,60.20000094175339
222,27,14,6.700000286102295,-2.246875047683716,18.80000114440918,9.600000381469727,1.6555555920909952,44.70000098645687
223,27,15,10.600000381469727,-0.3499999940395355,18.80000114440918,10.600000381469727,2.111111154710805,57.000001177191734
224,27,14,2.799999952316284,-4.329687118530273,18.80000114440918,9.600000381469727,0.5629629735593442,15.200000286102295
225,27,13,3.5,-1.4484374523162842,18.80000114440918,9.600000381469727,0.5851852057708634,15.800000555813313
226,27,14,6.300000190734863,-1.4390625953674316,18.80000114440918,9.600000381469727,0.7777777882637801,21.000000283122063
227,27,14,3.6000001430511475,-2.7046875953674316,18.80000114440918,9.600000381469727,0.3814814973760534,10.300000429153442
228,27,11,4.300000190734863,-2.698437452316284,18.80000114440918,9.600000381469727,0.9666667048026014,26.10000102967024
229,27,13,8.5,-0.625,18.80000114440918,9.600000381469727,1.5481481789438813,41.800000831484795
230,27,12,12.90000057220459,1.110937476158142,18.80000114440918,12.90000057220459,3.044444511885996,82.2000018209219
231,27,12,11.699999809265137,-2.2484376430511475,18.80000114440918,11.699999809265137,2.237037072579066,60.40000095963478
232,27,16,16.200000762939453,3.7281250953674316,18.80000114440918,16.200000762939453,5.585185298213252,150.8000030517578
233,27,12,5.300000190734863,-4.243750095367432,18.80000114440918,11.100000381469727,2.851851907041338,77.00000149011612
234,27,10,8.5,-1.607812523841858,18.80000114440918,11.100000381469727,2.877777812105638,77.70000092685223
235,27,13,5.200000286102295,-5.298437595367432,18.80000114440918,9.600000381469727,0.014814845389790006,0.40000082552433014
236,27,16,6.700000286102295,-0.9046874046325684,18.80000114440918,9.600000381469727,0.7851852258598363,21.20000109821558
237,27,15,17.0,1.2609374523162842,18.80000114440918,17.0,2.896296345801265,78.20000133663416
238,27,8,17.200000762939453,5.770312786102295,18.80000114440918,17.200000762939453,4.462963086587411,120.50000333786011
239,27,11,7.0,-2.5531251430511475,18.80000114440918,12.5,2.803703769489571,75.70000177621841
240,27,15,9.5,0.643750011920929,18.80000114440918,9.600000381469727,3.4000000843295344,91.80000227689743
241,27,16,9.100000381469727,-0.8203125,18.80000114440918,9.600000381469727,2.7074074943860373,73.100002348423
242,27,11,9.699999809265137,3.3062500953674316,18.80000114440918,9.699999809265137,3.555555648273892,96.00000250339508
243,27,12,10.40000057220459,0.26874998211860657,18.80000114440918,10.40000057220459,3.107407494827553,83.90000236034393
244,27,12,11.90000057220459,-0.6593750715255737,18.80000114440918,11.90000057220459,2.6666667375851563,72.00000191479921
245,27,12,14.90000057220459,4.848437309265137,18.80000114440918,14.90000057220459,5.125926012518229,138.4000023379922
246,27,12,17.5,4.720312595367432,18.80000114440918,17.5,5.737037128872341,154.90000247955322
247,27,12,9.199999809265137,3.1062498092651367,18.80000114440918,17.5,5.522222315823591,149.10000252723694
248,27,12,11.100000381469727,0.574999988079071,18.80000114440918,11.300000190734863,4.466666753645296,120.600002348423
249,27,13,13.0,3.3843750953674316,18.80000114440918,13.0,5.414814935790168,146.20000326633453
250,27,13,0.30000001192092896,-5.365625381469727,18.80000114440918,9.600000381469727,1.1370370799192675,30.700001157820225
251,27,13,16.80000114440918,6.84375,18.80000114440918,16.80000114440918,5.837037127602984,157.60000244528055
252,27,13,9.5,-1.6046874523162842,18.80000114440918,16.80000114440918,4.077777872758883,110.10000256448984
